rank,ticker,name,sector,cap_band,close,ret_period,bench_ret,rs_vs_bench,rs_5d,rs_21d,rs_trend,max_dd_period,bench_dd,dd_vs_bench,current_dd,peer_rs_score,vol_label,rel_vol,acc_watch,pass_trend,score,period_label,period_start,trading_days
123,UUUU,ENERGY FUELS INC,Energy,mid,20.32,23.45,12.97,10.48,-6.27,,STRONG_DOWN,-10.21,-0.85,-9.36,-10.21,97.73,LOW,0.919,-,1,36.319,period_1,2026-03-30,19
124,AAMI,ACADIAN ASSET MANAGEMENT INC,Financials,small,67.78,29.65,12.97,16.68,0.88,,STRONG_DOWN,-1.64,-0.85,-0.79,0.0,97.86,LOW,0.7044,-,1,36.267,period_1,2026-03-30,19
125,MOH,Molina Healthcare,Health Care,mid,175.94,33.83,12.97,20.86,16.46,,STRONG_DOWN,-2.12,-0.85,-1.27,0.0,91.44,LOW,,-,1,36.157,period_1,2026-03-30,19
126,GFF,GRIFFON CORP,Industrials,mid,93.03,31.9,12.97,18.93,1.74,,STRONG_DOWN,-2.51,-0.85,-1.66,0.0,93.33,LOW,0.8257,-,1,36.069,period_1,2026-03-30,19
127,WS,WORTHINGTON STEEL INC,Materials,small,37.74,31.41,12.97,18.44,5.07,,STRONG_DOWN,-8.02,-0.85,-7.17,0.0,88.24,LOW,0.7842,-,1,35.999,period_1,2026-03-30,19
128,SYNA,SYNAPTICS INC,Information Technology,mid,93.86,44.22,12.97,31.25,12.27,,STRONG_DOWN,-2.82,-0.85,-1.97,0.0,75.92,HIGH,2.4252,-,1,35.867,period_1,2026-03-30,19
129,QUBT,QUANTUM COMPUTING INC,Information Technology,small,8.94,41.68,12.97,28.71,-9.79,,STRONG_DOWN,-9.33,-0.85,-8.48,-9.33,72.77,MED,1.0045,-,0,35.859,period_1,2026-03-30,19
130,CIEN,Ciena,Information Technology,large,520.8,42.68,12.97,29.71,2.75,,STRONG_DOWN,-5.81,-0.85,-4.96,0.0,74.87,LOW,0.4101,-,1,35.833,period_1,2026-03-30,19
131,RDW,REDWIRE CORP,Industrials,small,9.68,25.55,12.97,12.58,-5.93,,STRONG_DOWN,-18.86,-0.85,-18.01,-18.86,84.58,MED,1.123,-,1,35.809,period_1,2026-03-30,19
132,GOOGL,Alphabet Inc. (Class A),Communication Services,large,344.4,25.92,12.97,12.95,1.33,,STRONG_DOWN,-2.75,-0.85,-1.9,0.0,100.0,LOW,0.8206,-,1,35.75,period_1,2026-03-30,19
133,GSAT,GLOBALSTAR VOTING INC,Communication,mid,81.81,32.34,12.97,19.37,1.07,,STRONG_DOWN,-6.52,-0.85,-5.67,0.0,87.5,MED,1.1436,-,1,35.699,period_1,2026-03-30,19
134,STLD,Steel Dynamics,Materials,large,226.79,32.43,12.97,19.46,7.59,,STRONG_DOWN,-3.46,-0.85,-2.61,-0.29,89.71,LOW,0.9056,-,1,35.48,period_1,2026-03-30,19
135,ARCB,ARCBEST CORP,Industrials,mid,122.5,31.09,12.97,18.12,2.08,,STRONG_DOWN,-1.79,-0.85,-0.94,0.0,92.92,LOW,0.9965,-,1,35.406,period_1,2026-03-30,19
136,XYZ,"Block, Inc.",Financials,large,71.63,25.6,12.97,12.63,-3.8,,STRONG_DOWN,-5.36,-0.85,-4.51,-3.06,96.44,LOW,0.481,-,1,35.337,period_1,2026-03-30,19
137,AVGO,Broadcom,Information Technology,large,422.76,44.09,12.97,31.12,5.05,,STRONG_DOWN,-1.7,-0.85,-0.85,0.0,75.39,LOW,0.8732,-,1,35.32,period_1,2026-03-30,19
138,COIN,Coinbase,Financials,large,199.77,24.24,12.97,11.27,-6.34,,STRONG_DOWN,-7.41,-0.85,-6.56,-5.6,96.09,LOW,0.4561,SHIFT,0,35.303,period_1,2026-03-30,19
139,LC,LENDINGCLUB CORP,Financials,small,17.47,26.5,12.97,13.53,-3.25,,STRONG_DOWN,-3.35,-0.85,-2.5,-2.51,96.8,HIGH,1.7663,-,1,35.202,period_1,2026-03-30,19
140,PL,PLANET LABS CLASS A,Industrials,large,35.44,27.07,12.97,14.1,-6.23,,STRONG_DOWN,-11.16,-0.85,-10.31,-11.16,87.92,LOW,0.7892,-,1,35.109,period_1,2026-03-30,19
141,TRVI,TREVI THERAPEUTICS INC,Health Care,small,14.41,28.78,12.97,15.81,-7.17,,STRONG_DOWN,-7.86,-0.85,-7.01,-6.43,88.72,LOW,0.6516,-,1,35.043,period_1,2026-03-30,19
142,XMTR,XOMETRY INC CLASS A,Industrials,mid,47.71,27.53,12.97,14.56,-4.88,,STRONG_DOWN,-8.92,-0.85,-8.07,-4.14,89.17,LOW,0.3651,SHIFT,0,34.996,period_1,2026-03-30,19
143,ENVA,ENOVA INTERNATIONAL INC,Financials,mid,166.65,26.96,12.97,13.99,0.12,,STRONG_DOWN,-1.68,-0.85,-0.83,-1.63,97.15,MED,1.2675,-,1,34.99,period_1,2026-03-30,19
144,ATKR,ATKORE INC,Industrials,mid,75.42,29.7,12.97,16.73,8.49,,STRONG_DOWN,-2.76,-0.85,-1.91,0.0,92.08,HIGH,1.5833,-,1,34.889,period_1,2026-03-30,19
145,META,Meta Platforms,Communication Services,large,675.03,25.85,12.97,12.88,-0.12,,STRONG_DOWN,-4.27,-0.85,-3.42,-1.96,95.45,LOW,0.8478,SHIFT,0,34.813,period_1,2026-03-30,19
146,MSTR,MicroStrategy,Technology,large,171.02,40.83,12.97,27.86,-0.61,,STRONG_DOWN,-4.65,-0.85,-3.8,-4.65,75.0,LOW,0.6407,SHIFT,0,34.784,period_1,2026-03-30,19
147,CNC,Centene Corporation,Health Care,large,41.82,31.51,12.97,18.54,8.43,,STRONG_DOWN,-2.13,-0.85,-1.28,0.0,89.88,MED,1.0128,-,1,34.764,period_1,2026-03-30,19
148,GHM,GRAHAM CORP,Industrials,small,97.4,29.08,12.97,16.11,5.29,,STRONG_DOWN,-3.78,-0.85,-2.93,-0.2,91.25,LOW,0.7389,-,1,34.698,period_1,2026-03-30,19
149,GRC,GORMAN-RUPP,Industrials,small,76.78,27.14,12.97,14.17,16.23,,STRONG_UP,-9.04,-0.85,-8.19,0.0,88.33,HIGH,3.9717,-,1,34.624,period_1,2026-03-30,19
150,GOLD,GOLD INC,Consumer Discretionary,small,47.01,23.78,12.97,10.81,-4.07,,STRONG_DOWN,-5.82,-0.85,-4.97,-3.33,95.83,LOW,0.5929,-,1,34.564,period_1,2026-03-30,19
151,CMI,Cummins,Industrials,large,660.75,29.13,12.97,16.16,3.06,,STRONG_DOWN,-2.72,-0.85,-1.87,0.0,91.67,LOW,0.5608,-,1,34.526,period_1,2026-03-30,19
152,TIC,TIC SOLUTIONS INC,Industrials,small,8.62,29.04,12.97,16.07,-3.56,,STRONG_DOWN,-3.66,-0.85,-2.81,-2.82,90.83,LOW,0.5768,-,0,34.52,period_1,2026-03-30,19
153,KLIC,KULICKE AND SOFFA INDUSTRIES INC,Information Technology,mid,87.71,41.95,12.97,28.98,4.41,,STRONG_DOWN,-3.32,-0.85,-2.47,0.0,73.82,MED,1.2459,-,1,34.479,period_1,2026-03-30,19
154,SHAK,SHAKE SHACK INC CLASS A,Consumer Discretionary,mid,103.02,23.33,12.97,10.36,-2.33,,STRONG_DOWN,-6.78,-0.85,-5.93,-1.6,95.14,LOW,0.8561,-,1,34.465,period_1,2026-03-30,19
155,PDM,PIEDMONT REALTY TRUST INC CLASS A,Real Estate,small,8.14,25.23,12.97,12.26,-0.24,,STRONG_DOWN,-1.52,-0.85,-0.67,0.0,97.65,MED,1.2727,-,1,34.4,period_1,2026-03-30,19
156,IE,IVANHOE ELECTRIC INC,Materials,small,13.64,26.65,12.97,13.68,-12.11,,STRONG_DOWN,-11.82,-0.85,-10.97,-11.43,85.29,LOW,0.6883,-,1,34.35,period_1,2026-03-30,19
157,LEU,CENTRUS ENERGY CORP CLASS A,Energy,mid,205.63,22.02,12.97,9.05,2.28,,STRONG_DOWN,-6.35,-0.85,-5.5,-6.35,96.59,LOW,0.8986,SHIFT,0,34.247,period_1,2026-03-30,19
158,VSAT,VIASAT INC,Information Technology,mid,61.99,41.79,12.97,28.82,-4.0,,STRONG_DOWN,-3.26,-0.85,-2.41,-3.26,73.3,LOW,0.8095,-,1,34.241,period_1,2026-03-30,19
159,HUM,Humana,Health Care,large,215.23,29.66,12.97,16.69,1.59,,STRONG_DOWN,-3.15,-0.85,-2.3,-1.0,89.49,LOW,0.455,SHIFT,0,34.213,period_1,2026-03-30,19
160,DFTX,DEFINIUM THERAPEUTICS INC,Health Care,mid,22.48,28.46,12.97,15.49,-3.76,,STRONG_DOWN,-5.7,-0.85,-4.85,-5.7,88.33,MED,1.4875,-,1,34.15,period_1,2026-03-30,19
161,BUR,BURFORD CAPITAL LTD,Financials,small,4.88,21.09,12.97,8.12,-2.94,,STRONG_DOWN,-10.22,-0.85,-9.37,-2.2,93.59,LOW,0.8872,-,0,34.136,period_1,2026-03-30,19
162,PRIM,PRIMORIS SERVICES CORP,Industrials,mid,171.6,27.75,12.97,14.78,3.44,,STRONG_DOWN,-5.04,-0.85,-4.19,-0.54,89.58,LOW,0.4848,-,1,34.043,period_1,2026-03-30,19
163,OCUL,OCULAR THERAPEUTIX INC,Health Care,small,9.49,28.24,12.97,15.27,-1.05,,STRONG_DOWN,-5.81,-0.85,-4.96,-3.36,87.94,LOW,0.4638,-,0,33.978,period_1,2026-03-30,19
164,BEAM,BEAM THERAPEUTICS INC,Health Care,mid,27.11,23.79,12.97,10.82,-13.82,,STRONG_DOWN,-14.45,-0.85,-13.6,-14.45,84.44,HIGH,2.4113,-,1,33.74,period_1,2026-03-30,19
165,LASR,NLIGHT INC,Information Technology,mid,75.79,40.35,12.97,27.38,5.5,,STRONG_DOWN,-4.92,-0.85,-4.07,0.0,71.73,LOW,0.7581,-,1,33.692,period_1,2026-03-30,19
166,MC,MOELIS CLASS A,Financials,mid,68.08,24.01,12.97,11.04,-1.62,,STRONG_DOWN,-2.28,-0.85,-1.43,-0.96,95.73,LOW,0.8757,-,1,33.564,period_1,2026-03-30,19
167,SHLS,SHOALS TECHNOLOGIES GROUP INC CLAS,Industrials,small,7.93,26.88,12.97,13.91,11.27,,STRONG_DOWN,-7.1,-0.85,-6.25,0.0,87.08,LOW,0.5662,-,1,33.563,period_1,2026-03-30,19
168,NUE,Nucor,Materials,large,214.29,30.51,12.97,17.54,5.21,,STRONG_DOWN,-2.38,-0.85,-1.53,0.0,86.76,LOW,0.7602,-,1,33.503,period_1,2026-03-30,19
169,AZTA,AZENTA INC,Health Care,small,25.91,27.95,12.97,14.98,-2.59,,STRONG_DOWN,-5.1,-0.85,-4.25,-2.08,87.16,LOW,0.8726,-,0,33.415,period_1,2026-03-30,19
170,MRX,MAREX GROUP PLC,Financials,mid,52.8,21.38,12.97,8.41,2.96,,STRONG_DOWN,-7.03,-0.85,-6.18,-0.75,93.95,LOW,0.7687,-,1,33.403,period_1,2026-03-30,19
171,AXGN,AXOGEN INC,Health Care,small,39.25,25.32,12.97,12.35,4.69,,STRONG_DOWN,-10.02,-0.85,-9.17,0.0,85.6,MED,1.4679,-,1,33.371,period_1,2026-03-30,19
172,ARWR,ARROWHEAD PHARMACEUTICALS INC,Health Care,mid,73.91,28.2,12.97,15.23,5.99,,STRONG_DOWN,-4.19,-0.85,-3.34,-0.66,87.55,LOW,0.6136,-,1,33.359,period_1,2026-03-30,19
173,HRI,HERC HOLDINGS INC,Industrials,mid,122.45,26.41,12.97,13.44,9.37,,STRONG_DOWN,-8.55,-0.85,-7.7,0.0,85.42,MED,1.2011,SHIFT,0,33.312,period_1,2026-03-30,19
174,GLUE,MONTE ROSA THERAPEUTICS INC,Health Care,small,19.79,27.43,12.97,14.46,-0.84,,STRONG_DOWN,-5.67,-0.85,-4.82,-5.67,86.77,LOW,0.5236,-,1,33.261,period_1,2026-03-30,19
175,PLAB,PHOTRONICS INC,Information Technology,mid,52.27,41.35,12.97,28.38,5.33,,STRONG_DOWN,-1.49,-0.85,-0.64,0.0,72.25,MED,1.1977,-,1,33.219,period_1,2026-03-30,19
176,SMCI,Supermicro,Information Technology,large,29.08,38.08,12.97,25.11,0.2,,STRONG_DOWN,-8.33,-0.85,-7.48,-0.34,69.63,MED,1.0559,SHIFT,0,33.177,period_1,2026-03-30,19
177,ENR,ENERGIZER HOLDINGS INC,Consumer Staples,small,19.99,18.42,12.97,5.45,-3.08,,STRONG_DOWN,-3.56,-0.85,-2.71,-2.39,100.0,LOW,0.6038,-,0,32.993,period_1,2026-03-30,19
178,PRAA,PRA GROUP INC,Financials,small,21.15,22.68,12.97,9.71,-1.67,,STRONG_DOWN,-2.86,-0.85,-2.01,-0.94,95.02,LOW,0.4711,-,1,32.993,period_1,2026-03-30,19
179,NRG,NRG Energy,Utilities,large,159.81,13.16,12.97,0.19,0.94,,STRONG_UP,-12.49,-0.85,-11.64,-6.52,98.08,LOW,0.7279,-,1,32.992,period_1,2026-03-30,19
180,CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,mid,20.63,22.87,12.97,9.9,-3.79,,STRONG_DOWN,-3.05,-0.85,-2.2,-3.05,94.44,LOW,0.5722,SHIFT,0,32.952,period_1,2026-03-30,19
181,KLAC,KLA Corporation,Information Technology,large,1935.0,39.96,12.97,26.99,6.45,,STRONG_DOWN,-3.4,-0.85,-2.55,0.0,71.2,MED,1.1004,-,1,32.921,period_1,2026-03-30,19
182,STT,State Street Corporation,Financials,large,150.74,22.95,12.97,9.98,-0.36,,STRONG_DOWN,-1.84,-0.85,-0.99,-1.84,95.37,LOW,0.6774,-,1,32.9,period_1,2026-03-30,19
183,CWK,CUSHMAN AND WAKEFIELD LTD,Real Estate,mid,14.35,20.49,12.97,7.52,-4.1,,STRONG_DOWN,-3.84,-0.85,-2.99,-3.37,96.47,LOW,0.3563,SHIFT,0,32.846,period_1,2026-03-30,19
184,WHD,CACTUS INC CLASS A,Energy,mid,56.78,21.58,12.97,8.61,7.37,,STRONG_DOWN,-3.35,-0.85,-2.5,0.0,95.45,LOW,0.7208,-,1,32.829,period_1,2026-03-30,19
185,GOOG,Alphabet Inc. (Class C),Communication Services,large,342.32,25.33,12.97,12.36,1.33,,STRONG_DOWN,-2.63,-0.85,-1.78,0.0,90.91,LOW,0.8772,-,1,32.751,period_1,2026-03-30,19
186,DAN,DANA INCORPORATED INC,Consumer Discretionary,mid,38.93,22.34,12.97,9.37,2.12,,STRONG_DOWN,-3.73,-0.85,-2.88,0.0,93.75,LOW,0.6216,-,1,32.737,period_1,2026-03-30,19
187,ADTN,ADTRAN HOLDINGS INC,Information Technology,small,16.93,38.88,12.97,25.91,-4.71,,STRONG_DOWN,-5.05,-0.85,-4.2,-3.97,70.16,MED,1.3639,-,1,32.672,period_1,2026-03-30,19
188,AGX,ARGAN INC,Industrials,mid,652.99,27.15,12.97,14.18,6.19,,STRONG_DOWN,-1.87,-0.85,-1.02,-0.58,88.75,LOW,0.4539,-,1,32.603,period_1,2026-03-30,19
189,VSCO,VICTORIA S SECRET,Consumer Discretionary,mid,52.78,21.92,12.97,8.95,-5.36,,STRONG_DOWN,-5.84,-0.85,-4.99,-4.63,91.67,LOW,0.4733,-,1,32.578,period_1,2026-03-30,19
190,IBKR,Interactive Brokers,Financials,large,76.62,20.3,12.97,7.33,-6.44,,STRONG_DOWN,-7.11,-0.85,-6.26,-6.23,92.53,LOW,0.6008,-,1,32.569,period_1,2026-03-30,19
191,MIAX,MIAMI INTERNATIONAL HOLDINGS INC,Financials,mid,45.87,22.32,12.97,9.35,1.36,,STRONG_DOWN,-2.19,-0.85,-1.34,0.0,94.66,LOW,0.4861,-,0,32.54,period_1,2026-03-30,19
192,CAPR,CAPRICOR THERAPEUTICS INC,Health Care,small,35.27,27.01,12.97,14.04,2.36,,STRONG_DOWN,-4.19,-0.85,-3.34,-0.2,86.38,LOW,0.7669,-,1,32.532,period_1,2026-03-30,19
193,RVLV,REVOLVE GROUP CLASS A INC,Consumer Discretionary,small,26.83,22.01,12.97,9.04,-0.4,,STRONG_DOWN,-4.4,-0.85,-3.55,-2.22,92.36,LOW,0.7544,-,1,32.389,period_1,2026-03-30,19
194,SLG,SL GREEN REALTY REIT CORP,Real Estate,mid,42.16,19.56,12.97,6.59,-5.09,,STRONG_DOWN,-4.58,-0.85,-3.73,-4.36,95.29,LOW,0.6635,SHIFT,0,32.342,period_1,2026-03-30,19
195,MYRG,MYR GROUP INC,Industrials,mid,339.28,27.02,12.97,14.05,1.41,,STRONG_DOWN,-2.11,-0.85,-1.26,0.0,87.5,LOW,0.6517,-,1,32.248,period_1,2026-03-30,19
196,ALHC,ALIGNMENT HEALTHCARE INC,Health Care,mid,21.13,25.4,12.97,12.43,-2.73,,STRONG_DOWN,-5.36,-0.85,-4.51,-2.45,85.99,MED,1.1813,-,1,32.122,period_1,2026-03-30,19
197,ECPG,ENCORE CAPITAL GROUP INC,Financials,small,83.73,21.98,12.97,9.01,1.12,,STRONG_DOWN,-1.28,-0.85,-0.43,-0.44,94.31,LOW,0.9927,-,1,32.026,period_1,2026-03-30,19
198,BELFB,BEL FUSE INC CLASS B,Information Technology,mid,276.65,39.88,12.97,26.91,8.02,,STRONG_DOWN,-0.77,-0.85,0.08,0.0,70.68,LOW,0.6887,-,1,31.944,period_1,2026-03-30,19
199,NTRS,Northern Trust,Financials,large,164.01,20.39,12.97,7.42,2.42,,STRONG_DOWN,-4.5,-0.85,-3.65,-4.5,92.88,MED,1.0549,-,1,31.927,period_1,2026-03-30,19
200,PRAX,PRAXIS PRECISION MEDICINES INC,Health Care,mid,344.82,24.74,12.97,11.77,-0.08,,STRONG_DOWN,-6.75,-0.85,-5.9,0.0,84.82,LOW,0.7978,-,1,31.924,period_1,2026-03-30,19
201,MAS,Masco,Industrials,large,74.18,26.59,12.97,13.62,10.51,,STRONG_DOWN,-2.68,-0.85,-1.83,-1.62,86.25,MED,1.3711,-,1,31.872,period_1,2026-03-30,19
202,PSKY,Paramount Skydance Corporation,Communication Services,large,10.97,22.98,12.97,10.01,-7.93,,STRONG_DOWN,-7.19,-0.85,-6.34,-7.19,86.36,LOW,0.4936,SHIFT,0,31.814,period_1,2026-03-30,19
203,TNC,TENNANT,Industrials,small,81.52,26.72,12.97,13.75,2.58,,STRONG_DOWN,-1.7,-0.85,-0.85,0.0,86.67,HIGH,2.112,-,1,31.756,period_1,2026-03-30,19
204,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,mid,24.44,17.44,12.97,4.47,3.13,,STRONG_DOWN,-6.4,-0.85,-5.55,0.0,94.32,LOW,0.6605,-,1,31.749,period_1,2026-03-30,19
205,ZGN,ERMENEGILDO ZEGNA NV,Consumer Discretionary,mid,11.96,21.42,12.97,8.45,-3.89,,STRONG_DOWN,-4.42,-0.85,-3.57,-3.16,90.97,HIGH,1.5576,-,1,31.742,period_1,2026-03-30,19
206,MCRI,MONARCH CASINO AND RESORT INC,Consumer Discretionary,small,114.98,22.02,12.97,9.05,15.25,,STRONG_UP,-1.47,-0.85,-0.62,-1.43,93.06,HIGH,2.0327,-,1,31.724,period_1,2026-03-30,19
207,PWP,PERELLA WEINBERG PARTNERS CLASS A,Financials,small,21.07,20.47,12.97,7.5,-2.74,,STRONG_DOWN,-3.24,-0.85,-2.39,-2.59,93.24,LOW,,-,1,31.689,period_1,2026-03-30,19
208,SGHC,SUPER GROUP LTD,Consumer Discretionary,mid,12.53,20.83,12.97,7.86,2.82,,STRONG_DOWN,-6.4,-0.85,-5.55,0.0,89.58,LOW,0.7327,-,1,31.683,period_1,2026-03-30,19
209,VSTS,VESTIS CORP,Industrials,small,9.79,25.19,12.97,12.22,-4.66,,STRONG_DOWN,-6.77,-0.85,-5.92,-3.93,83.33,LOW,0.6144,-,1,31.663,period_1,2026-03-30,19
210,TFIN,TRIUMPH FINANCIAL INC,Financials,small,67.56,19.47,12.97,6.5,0.34,,STRONG_DOWN,-6.26,-0.85,-5.41,0.0,91.46,MED,1.2723,-,1,31.661,period_1,2026-03-30,19
211,ALNT,ALLIENT INC,Industrials,small,74.67,25.45,12.97,12.48,0.94,,STRONG_DOWN,-5.51,-0.85,-4.66,0.0,84.17,LOW,0.4934,-,1,31.641,period_1,2026-03-30,19
212,GLW,Corning Inc.,Information Technology,large,175.89,36.83,12.97,23.86,5.62,,STRONG_DOWN,-6.16,-0.85,-5.31,0.0,68.06,LOW,0.8194,-,1,31.555,period_1,2026-03-30,19
213,BOOT,BOOT BARN HOLDINGS INC,Consumer Discretionary,mid,168.69,20.54,12.97,7.57,-0.36,,STRONG_DOWN,-7.65,-0.85,-6.8,0.0,88.19,LOW,0.8026,SHIFT,0,31.525,period_1,2026-03-30,19
214,ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,small,74.38,15.43,12.97,2.46,1.15,,STRONG_DOWN,-4.13,-0.85,-3.28,0.0,98.33,LOW,0.7679,-,1,31.467,period_1,2026-03-30,19
215,UAMY,UNITED STATES ANTIMONY CORP,Materials,small,9.74,23.76,12.97,10.79,-9.2,,STRONG_DOWN,-8.97,-0.85,-8.12,-8.97,82.35,LOW,0.8561,-,1,31.457,period_1,2026-03-30,19
216,WT,WISDOMTREE INC,Financials,mid,16.37,17.6,12.97,4.63,-11.28,,STRONG_DOWN,-10.55,-0.85,-9.7,-10.55,88.61,LOW,0.9167,-,1,31.345,period_1,2026-03-30,19
217,RXRX,RECURSION PHARMACEUTICALS INC CLAS,Health Care,small,3.51,23.59,12.97,10.62,-5.61,,STRONG_DOWN,-7.41,-0.85,-6.56,-7.14,83.66,LOW,0.5804,-,0,31.314,period_1,2026-03-30,19
218,DY,DYCOM INDUSTRIES INC,Industrials,large,410.72,26.48,12.97,13.51,-0.62,,STRONG_DOWN,-1.33,-0.85,-0.48,-0.88,85.83,LOW,0.5933,-,1,31.297,period_1,2026-03-30,19
219,LGIH,LGI HOMES INC,Consumer Discretionary,small,45.49,20.5,12.97,7.53,-2.17,,STRONG_DOWN,-7.61,-0.85,-6.76,-2.47,87.5,LOW,0.6189,-,0,31.29,period_1,2026-03-30,19
220,PUMP,PROPETRO HOLDING CORP,Energy,small,17.0,16.04,12.97,3.07,21.57,,STRONG_UP,-7.85,-0.85,-7.0,0.0,93.18,LOW,0.6728,-,1,31.282,period_1,2026-03-30,19
221,HLF,HERBALIFE LTD,Consumer Staples,small,16.58,15.06,12.97,2.09,-3.09,,STRONG_DOWN,-5.64,-0.85,-4.79,-2.59,96.67,LOW,0.6572,-,1,31.274,period_1,2026-03-30,19
222,MOD,MODINE MANUFACTURING,Industrials,large,251.7,24.49,12.97,11.52,-0.66,,STRONG_DOWN,-8.46,-0.85,-7.61,-2.06,81.25,LOW,,-,1,31.266,period_1,2026-03-30,19
223,URBN,URBAN OUTFITTERS INC,Consumer Discretionary,mid,73.64,20.86,12.97,7.89,-4.01,,STRONG_DOWN,-4.18,-0.85,-3.33,-3.27,90.28,LOW,0.5466,-,1,31.239,period_1,2026-03-30,19
224,BEN,Franklin Resources,Financials,large,27.12,20.11,12.97,7.14,-2.94,,STRONG_DOWN,-3.28,-0.85,-2.43,-2.2,92.17,MED,1.1373,-,1,31.236,period_1,2026-03-30,19
225,WST,West Pharmaceutical Services,Health Care,large,306.16,24.89,12.97,11.92,9.39,,STRONG_DOWN,-3.53,-0.85,-2.68,-1.14,85.21,MED,1.3156,-,1,31.135,period_1,2026-03-30,19
226,CC,CHEMOURS,Materials,mid,26.61,25.52,12.97,12.55,13.37,,STRONG_UP,-4.07,-0.85,-3.22,0.0,83.82,MED,1.2756,-,1,31.132,period_1,2026-03-30,19
227,IRM,Iron Mountain,Real Estate,large,116.03,18.88,12.97,5.91,-4.47,,STRONG_DOWN,-3.73,-0.85,-2.88,-3.73,92.94,LOW,0.9565,-,1,31.11,period_1,2026-03-30,19
228,SOUN,SOUNDHOUND AI INC CLASS A,Information Technology,mid,8.19,35.82,12.97,22.85,-2.3,,STRONG_DOWN,-6.4,-0.85,-5.55,-1.56,67.54,MED,1.0858,SHIFT,0,31.067,period_1,2026-03-30,19
229,JBL,Jabil,Information Technology,large,341.65,38.05,12.97,25.08,2.71,,STRONG_DOWN,-1.65,-0.85,-0.8,0.0,69.11,MED,1.0694,-,1,31.005,period_1,2026-03-30,19
230,KSS,KOHLS CORP,Consumer Discretionary,small,14.69,20.41,12.97,7.44,-0.19,,STRONG_DOWN,-7.44,-0.85,-6.59,-7.44,86.81,LOW,0.8771,-,0,30.996,period_1,2026-03-30,19
231,BHVN,BIOHAVEN LTD,Health Care,small,9.88,22.13,12.97,9.16,-9.42,,STRONG_DOWN,-10.02,-0.85,-9.17,-10.02,81.71,LOW,0.7636,-,0,30.928,period_1,2026-03-30,19
232,SAFE,SAFEHOLD INC,Real Estate,small,15.99,18.95,12.97,5.98,1.83,,STRONG_DOWN,-1.55,-0.85,-0.7,0.0,94.12,LOW,0.8424,-,1,30.838,period_1,2026-03-30,19
233,REZI,RESIDEO TECHNOLOGIES INC,Industrials,mid,41.04,25.77,12.97,12.8,1.94,,STRONG_DOWN,-1.46,-0.85,-0.61,0.0,85.0,MED,1.029,-,1,30.803,period_1,2026-03-30,19
234,RCUS,ARCUS BIOSCIENCES INC,Health Care,mid,25.5,23.49,12.97,10.52,11.4,,STRONG_UP,-6.23,-0.85,-5.38,-4.21,83.27,LOW,0.6047,-,1,30.803,period_1,2026-03-30,19
235,C,Citigroup,Financials,large,127.98,19.31,12.97,6.34,-4.55,,STRONG_DOWN,-3.81,-0.85,-2.96,-3.81,91.1,LOW,0.4789,-,1,30.754,period_1,2026-03-30,19
236,AGM,FEDERAL AGRICULTURAL MORTGAGE NON,Financials,small,173.26,20.02,12.97,7.05,-1.61,,STRONG_DOWN,-2.13,-0.85,-1.28,-0.87,91.81,LOW,0.8289,-,1,30.747,period_1,2026-03-30,19
237,BFH,BREAD FINANCIAL HOLDINGS INC,Financials,mid,86.16,17.98,12.97,5.01,-6.83,,STRONG_DOWN,-6.79,-0.85,-5.94,-6.79,89.68,MED,1.1765,-,1,30.69,period_1,2026-03-30,19
238,INOD,INNODATA INC,Industrials,small,42.34,22.9,12.97,9.93,-10.54,,STRONG_DOWN,-10.72,-0.85,-9.87,-10.54,79.17,LOW,0.6947,-,0,30.684,period_1,2026-03-30,19
239,AMBA,AMBARELLA INC,Information Technology,mid,66.87,37.45,12.97,24.48,12.07,,STRONG_DOWN,-1.83,-0.85,-0.98,0.0,68.59,MED,1.1218,SHIFT,0,30.663,period_1,2026-03-30,19
240,SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,mid,131.38,23.27,12.97,10.3,-0.66,,STRONG_DOWN,-5.9,-0.85,-5.05,-3.16,83.33,LOW,0.7652,-,1,30.634,period_1,2026-03-30,19
241,ENS,ENERSYS,Industrials,mid,209.3,25.41,12.97,12.44,3.96,,STRONG_DOWN,-2.54,-0.85,-1.69,0.0,83.75,LOW,0.6651,-,1,30.608,period_1,2026-03-30,19
242,ALMS,ALUMIS INC,Health Care,mid,24.93,23.35,12.97,10.38,0.15,,STRONG_DOWN,-6.12,-0.85,-5.27,-4.08,82.88,LOW,0.8387,-,1,30.597,period_1,2026-03-30,19
243,ALH,ALLIANCE LAUNDRY HOLDINGS INC,Industrials,mid,24.07,23.44,12.97,10.47,-9.29,,STRONG_DOWN,-8.55,-0.85,-7.7,-8.55,80.0,LOW,0.7366,-,0,30.498,period_1,2026-03-30,19
244,DHI,D. R. Horton,Consumer Discretionary,large,159.9,20.65,12.97,7.68,3.54,,STRONG_DOWN,-3.28,-0.85,-2.43,-2.63,88.89,LOW,0.7825,-,1,30.468,period_1,2026-03-30,19
